2020-Jan-Mar,2020-Apr-Jun,2020-Jul-Sep,2020-Oct-Dec,2021-Jan-Mar,2021-Apr-Jun,2021-Jul-Sep,2021-Oct-Dec,2022-Jan-Mar,2022-Apr-Jun,2022-Jul-Sep,2022-Oct-Dec,2023-Jan-Mar,2023-Apr-Jun
0.154179206,0.154179206,0.154179206,0.236337567,0.34334943,0.28834751,0.305798113,0.24486884,0.292723269,0.340996346,0.387427701,0.431206853,0.430035971,0.510013249
0.194707291,0.194707291,0.154509196,0.154179206,0.300784401,0.30069933,0.18587835,0.242323832,0.301118776,0.34107105,0.398672256,0.432595442,0.437904454,0.510983664
0.154179206,0.299480243,0.346633941,0.155839501,0.344084671,0.182590522,0.184872093,0.243427676,0.298554093,0.303672478,0.387506387,0.435019608,0.429639625,0.430035971
0.154955512,0.154179206,0.299480243,0.154179206,0.179301767,0.300771386,0.300711265,0.280371374,0.250507847,0.363978833,0.399493248,0.434024176,0.510983664,0.487051304
0.154388113,0.154228955,0.238110764,0.347989025,0.183017785,0.245014205,0.301435683,0.279263499,0.24194796,0.361514645,0.388362501,0.43587858,0.424862898,0.48232404
0.153852433,0.267689367,0.194707291,0.154512806,0.179787402,0.300389991,0.300318627,0.242204501,0.30139281,0.39240065,0.374565075,,0.480459807,0.482160705
0.15423682,0.153337761,0.155158295,0.347989025,0.179787402,0.301664108,0.287744985,0.243235097,0.302861971,0.364410807,0.387577129,,0.482160705,0.481935521
0.154176293,0.154955512,0.154179206,0.154243051,0.342555545,0.243766189,0.287777585,0.289261612,0.237689087,0.339620211,0.385285164,,0.426694304,0.479002663
0.15463652,0.15553192,0.15463652,0.347989025,0.299882314,0.300858829,0.259190481,0.244966312,0.23911058,0.394669981,0.362173543,,0.431545938,0.511173163
0.15509098,0.154442841,0.347990305,0.154500949,0.343094967,0.257082256,0.274819075,0.242263978,0.241713387,0.38081702,0.387502208,,0.431668457,0.510634348
0.153686415,0.154388113,0.347989025,0.15481327,0.299946608,0.257760914,0.275596734,0.242444502,0.302255755,0.386519923,0.387684428,,0.434292366,0.510525053
0.154008174,0.154179206,0.153852433,0.348531832,0.300302073,0.257192764,0.255133267,0.242498583,0.300848341,0.39478289,0.387383127,,0.510634348,0.480459807
0.155001345,0.154179206,0.299480243,0.347634008,0.274112398,0.279315627,0.282995261,0.300637808,0.301118776,0.341155168,0.377017478,,0.430631427,0.54808892
0.154179206,0.154179206,0.157327937,0.346813507,0.195385019,0.280101771,0.297890891,0.246849114,0.298537949,0.394669981,0.374604886,,0.429594231,0.511316285
0.155259336,0.154071869,0.153827484,0.30130044,0.216599932,0.279315627,0.275829421,0.243698382,0.302209704,0.342499126,0.389961693,,0.484019736,0.510685299
,0.154217757,0.154388113,0.154179206,0.274762475,0.278939515,0.275596734,0.243149843,0.301054902,0.380836651,0.376998013,,0.433773953,0.477370927
,0.154857667,0.235493205,0.155822856,0.274630618,0.201155686,0.274819075,0.242323832,0.238274114,0.339188755,0.389961693,,0.426649943,0.511152169
,0.154179206,0.154179206,0.153884091,0.27189883,0.260864912,0.274012497,0.301098036,0.237721,0.340658376,0.380024341,,0.482360245,0.510634348
,0.154456547,0.153867344,0.348096909,0.277329625,0.280101771,0.198615323,0.243217344,0.244373385,0.351251028,0.376998013,,0.426696735,0.48687599
,0.154179206,0.154450089,0.154443905,0.274709787,0.278204279,0.199796477,0.242161958,0.303033134,0.352861808,0.392927309,,0.479002663,0.481767646
,0.154102452,0.154349925,0.34339892,0.27189883,0.196675382,0.275000876,0.24486884,0.292723269,0.384231419,0.337772964,,0.426204713,0.510557304
,0.154179206,0.154179206,0.347512897,0.274837683,0.277613259,0.274819075,0.304794235,0.306359722,0.34072639,0.390826729,,0.432209526,0.548310013
,0.154179206,0.156690107,0.34750351,0.274112398,0.277071664,0.274636659,0.244848301,0.301045499,0.392221891,0.389959248,,0.430017617,0.481416012
,0.154179206,0.154932601,0.341181609,0.277362247,0.279600579,0.27593406,0.242444502,0.298554093,0.340724681,0.354000296,,0.430613535,0.510983664
,0.155082821,0.154434749,0.155822856,0.179974999,0.280627341,0.303845082,0.243229629,0.298554093,0.340745705,0.381908394,,,0.510386848
,0.153931819,0.155495335,0.235493205,0.193865769,0.280258483,0.305031688,0.244065347,0.298936819,0.339119865,0.389832417,,,0.510201306
,0.155239899,0.154179206,0.347989025,0.179279002,0.280092309,0.305136035,0.309421997,0.301112373,0.339230613,0.376950232,,,0.4884347
,0.154553614,0.155077364,0.348935106,0.179787402,0.278775222,0.304335734,0.309433918,0.301118776,0.339862225,0.389832417,,,0.480297994
,0.154348551,0.154955512,0.154451047,0.342966871,0.209370785,0.299115108,0.242323832,0.300964075,0.340511335,0.337425316,,,0.474826931
,0.15490888,0.154179206,0.154080125,0.334176106,0.209007907,0.298734196,0.243229629,0.242748828,0.378138817,0.353218267,,,0.472799908
,0.153959599,0.154320067,0.154139063,0.343290189,0.200704088,0.287742984,0.245642252,0.242725491,,0.340734253,,,0.482938817
,0.154179206,0.154008174,0.15458896,0.179743829,0.278808293,0.298662553,0.245493673,0.301385482,,0.388157808,,,0.510201306
,0.154492227,,0.15663857,0.183373448,0.278716929,0.244715537,0.243217344,0.301047749,,,,,0.474804864
,0.224110312,,0.154080125,0.297646443,0.280442729,0.303266744,0.242162325,0.292642305,,,,,0.431545938
,0.196058386,,0.158916557,0.180620397,0.283361094,0.299104078,0.289910597,0.301118776,,,,,0.474826931
,0.15413088,,0.347989025,0.258608254,0.279432612,0.300558783,0.253775499,0.292669038,,,,,0.510441538
,0.154008174,,0.154575781,0.18018596,0.260864912,0.2991776,0.307870515,0.301431082,,,,,0.473699712
,0.159625924,,0.347734618,0.180976283,0.279315627,0.299036995,0.243221527,0.292712562,,,,,0.510421469
,0.154154815,,0.15804677,0.179490427,0.279931007,0.303662121,0.246610987,0.24194796,,,,,
,0.154321169,,0.158334851,0.339497324,0.200849372,0.287785894,0.213173115,0.301002027,,,,,
,0.159817466,,0.1554566,0.336193478,0.258125007,0.245562345,0.246688483,0.302802605,,,,,
,0.154179206,,0.154845953,0.183374524,0.307391663,0.287599693,0.243268473,0.301125762,,,,,
,0.154743438,,0.171703451,0.339239506,0.306983573,0.300786262,0.246665921,0.301054902,,,,,
,0.234627636,,0.171129871,0.177876252,0.306983573,0.245157787,0.245715885,0.301070563,,,,,
,,,0.154837968,0.180596568,0.306718429,0.299411965,0.242444502,0.23859448,,,,,
,,,0.154390169,0.179787402,0.301322787,0.298734196,0.246849114,0.301160135,,,,,
,,,0.154892494,0.180649782,0.308150404,0.299594667,0.245833806,0.301118776,,,,,
,,,0.159820718,0.179787402,0.300147826,0.299791384,0.245642252,0.301054845,,,,,
,,,0.344998222,0.191763773,0.306983573,0.288071479,0.246767976,0.294216201,,,,,
,,,0.347915942,0.180179041,0.306623384,0.293298554,0.24486884,0.292646652,,,,,
,,,0.154418255,0.185035,0.307727818,0.298677312,0.250260899,0.301085822,,,,,
,,,0.154493017,0.179623851,0.307747929,0.244825343,0.245642252,0.299685706,,,,,
,,,0.343420484,0.180023104,0.306926439,0.323119177,0.246725043,0.301053418,,,,,
,,,0.347436329,0.182327258,0.307373688,0.304133918,0.246757505,0.301126717,,,,,
,,,0.154516899,0.342660157,0.301034973,0.299246431,0.249922302,0.301025664,,,,,
,,,0.154321992,0.193752514,0.30069933,0.298129297,0.248689412,0.301118776,,,,,
,,,0.157018828,0.179409312,0.300686439,0.244565665,0.246665921,0.30108941,,,,,
,,,0.170758894,0.341452539,0.257082256,0.305509911,0.289939691,0.301537795,,,,,
,,,0.347989025,0.300409692,0.339353592,0.297401863,0.246357374,0.29285119,,,,,
,,,0.154111203,0.305031688,0.193089402,0.244902369,0.245834108,0.29970117,,,,,
,,,0.170855789,0.300158882,0.298487488,0.244822934,0.254620718,0.301054902,,,,,
,,,0.154534322,0.340967542,0.201067904,0.287908596,0.245690142,0.242699586,,,,,
,,,0.153753742,0.179787402,0.306926439,0.298457451,0.248812928,0.24516064,,,,,
,,,0.154135985,0.185104944,0.298575315,0.29884473,0.246040639,0.301139397,,,,,
,,,0.161906774,0.296849844,0.336585802,0.287744985,0.245764271,0.24259323,,,,,
,,,0.155839501,0.341572288,0.302274376,0.301020362,0.248915676,0.242030671,,,,,
,,,0.154394937,0.300131594,0.300293233,0.244623419,0.246007774,0.301118776,,,,,
,,,0.155064624,0.300201748,0.194560423,0.298734196,0.245811239,0.242780767,,,,,
,,,0.17079824,0.331955553,0.300834454,0.289543878,0.25004219,0.301118776,,,,,
,,,0.159292829,0.179857569,0.307090456,0.303426902,0.247951915,0.301005609,,,,,
,,,0.154179206,0.305031688,0.339043769,0.300465113,0.246324108,0.300896453,,,,,
,,,0.154335415,0.304577901,0.300874697,0.298537535,0.246895837,0.301249832,,,,,
,,,0.172039155,0.343388288,0.307411536,0.298868728,0.245760788,0.301067966,,,,,
,,,0.170776026,0.179787402,0.306752811,0.298591091,0.245629453,0.301139378,,,,,
,,,0.154836106,0.195680991,0.30069933,0.298635116,0.252268137,0.301078589,,,,,
,,,0.154194107,0.18119309,0.30657007,0.244561934,0.245658705,0.301909986,,,,,
,,,0.15818716,0.266411708,0.336240932,0.29891878,0.245642252,0.291398947,,,,,
,,,0.156613766,0.339952725,0.257082256,0.244715537,0.245595684,0.338977653,,,,,
,,,0.158335631,0.18335527,0.307094004,0.299323754,0.247656492,0.304848832,,,,,
,,,0.170855789,0.179825566,0.306707981,0.287417656,0.250426977,0.288334343,,,,,
,,,0.170954225,0.34334943,0.300723189,0.244715537,0.302159732,0.288789436,,,,,
,,,0.345168048,0.179787402,0.301030043,0.245178481,0.302016951,0.304999123,,,,,
,,,0.155017076,0.180091184,0.306983573,0.298900783,0.253846375,0.30289572,,,,,
,,,0.194707291,0.179310712,0.257449708,0.244782838,0.245676583,0.301752577,,,,,
,,,0.158451589,0.299423185,0.258210365,0.245732891,0.245695841,0.338063988,,,,,
,,,0.154179206,0.299888185,0.307143954,0.301754534,0.246594662,0.287929638,,,,,
,,,0.153893571,0.190589407,0.300855719,0.300740665,0.263465302,0.287978297,,,,,
,,,0.154470842,0.180568164,0.30676858,0.302007081,0.245521521,0.301925609,,,,,
,,,0.154388113,0.342955202,0.182590522,0.301582468,0.245870228,0.288316061,,,,,
,,,0.153852433,0.179787402,0.306822387,0.298734196,0.246012915,0.290160768,,,,,
,,,0.347808424,0.192860782,0.30069933,0.298577561,0.246876163,0.286582126,,,,,
,,,0.152978615,0.18527852,0.30069933,0.308330846,0.245577517,0.242794486,,,,,
,,,0.301903348,0.185333369,0.257758843,0.321891247,0.245568686,0.288151905,,,,,
,,,0.193727579,0.24098902,0.307713922,0.288014554,0.248583261,0.301843175,,,,,
,,,0.154955512,0.335918214,0.30717272,0.301667697,0.302022502,0.339363472,,,,,
,,,,0.34334943,0.306983573,0.301635166,0.307755963,0.301266934,,,,,
,,,,0.34334943,0.301058843,0.298584116,0.242171351,0.301538522,,,,,
,,,,0.183711631,0.301160027,0.30082486,0.246899652,0.303205725,,,,,
,,,,0.34334943,0.300686659,0.287700322,0.242221372,0.301118776,,,,,
,,,,0.342850759,0.297541774,0.29903745,0.243600369,0.301118776,,,,,
,,,,0.34334943,0.300856496,0.288092112,0.242607609,0.301083749,,,,,
,,,,0.343318991,0.300769142,0.298715732,0.307687793,0.301075793,,,,,
,,,,0.179610144,0.306193145,0.298742439,0.242291463,0.306485926,,,,,
,,,,0.297599267,0.306964733,0.299151337,0.292685604,0.305981269,,,,,
,,,,0.335409221,0.301089619,0.28749213,0.245642252,0.299900637,,,,,
,,,,0.343053449,0.30028744,0.288416925,0.24221753,0.300819874,,,,,
,,,,0.297195489,0.300619121,0.298617496,0.242395545,0.300767757,,,,,
,,,,0.343063708,0.306819195,0.29893064,0.242541918,0.313065003,,,,,
,,,,0.342714623,0.306983573,0.287547832,0.242453584,0.300756995,,,,,
,,,,0.299763963,0.306343634,0.298734196,0.243131388,0.314204124,,,,,
,,,,0.343689403,0.306732012,0.298734196,0.243091084,0.304954543,,,,,
,,,,0.300609073,0.188374329,0.299541521,0.243949955,0.305476031,,,,,
,,,,0.335409221,0.307007006,0.287704861,0.246808523,0.306120075,,,,,
,,,,0.300137902,0.306441202,0.298272396,0.246932574,0.319992463,,,,,
,,,,0.299520675,0.298867572,0.28765159,0.243196911,0.313005693,,,,,
,,,,0.179787402,0.300715034,0.299868674,0.242901477,0.300819874,,,,,
,,,,0.179787402,0.301548993,0.287631099,0.242367928,0.300536358,,,,,
,,,,0.197588504,0.20129874,0.287851185,0.242375561,0.300967722,,,,,
,,,,0.306601266,0.344995296,0.298262429,0.242323832,0.30084071,,,,,
,,,,0.343588253,0.257486283,0.298384791,0.242323832,0.306358153,,,,,
,,,,0.299948248,0.300979182,0.298734196,0.245841087,0.300049844,,,,,
,,,,0.34334943,0.194571666,0.300826368,0.21626537,0.300074794,,,,,
,,,,0.297977046,0.257302579,0.299044863,0.245701908,0.305802662,,,,,
,,,,0.300008909,0.257188094,0.299191155,0.242222914,0.300699272,,,,,
,,,,0.342565292,0.301464604,0.301209332,0.242344655,0.303216194,,,,,
,,,,0.341547459,0.258650601,0.287839789,0.242461841,0.310836666,,,,,
,,,,0.300060819,0.200849372,0.29985435,0.256511759,0.302021883,,,,,
,,,,0.304751249,0.201040934,0.329120955,0.243264408,0.300835993,,,,,
,,,,0.302442791,0.257398933,0.247532025,0.24235423,0.300793718,,,,,
,,,,0.302582615,0.300592617,0.245432512,0.242161958,0.298797041,,,,,
,,,,0.218267122,0.30060992,0.244965287,0.242369005,0.313243227,,,,,
,,,,0.258581351,0.306767312,0.245296697,0.242162034,0.300560645,,,,,
,,,,0.259562149,0.257089248,0.245687262,0.24228576,0.300093476,,,,,
,,,,0.258746415,0.301834151,0.244676098,0.245655589,0.319940814,,,,,
,,,,0.258999407,0.300515943,0.245539241,0.24285877,0.305403653,,,,,
,,,,0.182233831,0.305941773,0.244715537,0.289261612,0.312971919,,,,,
,,,,0.18119309,0.341978991,0.300353435,0.242656987,0.315679628,,,,,
,,,,0.180257625,0.291047045,0.300474685,0.247898424,0.306185587,,,,,
,,,,,0.283361094,0.244426708,0.246330971,0.298588663,,,,,
,,,,,0.313564663,0.30056256,0.246457354,0.301072198,,,,,
,,,,,0.300369824,0.300205095,0.242469127,,,,,,
,,,,,0.301844467,0.301226634,0.242485839,,,,,,
,,,,,0.282641097,0.287603525,0.242422832,,,,,,
,,,,,0.301234668,0.24740083,0.243217344,,,,,,
,,,,,0.301328661,0.247465137,0.243217344,,,,,,
,,,,,0.277928678,0.30135447,0.242101379,,,,,,
,,,,,0.300932109,0.30054843,0.242323832,,,,,,
,,,,,0.313564663,0.272814296,0.245715885,,,,,,
,,,,,0.283647505,0.300353435,0.243264414,,,,,,
,,,,,0.316600386,0.300711265,0.246665921,,,,,,
,,,,,0.338138987,0.245414498,0.246707518,,,,,,
,,,,,0.285603986,0.244715537,0.243142413,,,,,,
,,,,,0.313564663,0.245065117,0.243239263,,,,,,
,,,,,0.28586857,0.244700435,0.24321238,,,,,,
,,,,,0.290471839,0.244676098,0.243942619,,,,,,
,,,,,0.277641667,0.244840441,0.242416921,,,,,,
,,,,,0.300932109,0.247465137,0.245642252,,,,,,
,,,,,0.300591084,0.244879492,0.246700469,,,,,,
,,,,,0.301627213,0.244715537,0.242323832,,,,,,
,,,,,0.300948876,0.245397939,0.242263863,,,,,,
,,,,,0.298323261,0.24479005,0.245675669,,,,,,
,,,,,0.30069933,0.244775149,0.258899442,,,,,,
,,,,,0.30069933,0.247532025,0.242313004,,,,,,
,,,,,0.301374399,0.248147583,0.24484268,,,,,,
,,,,,0.30069933,0.300215898,0.245657395,,,,,,
,,,,,0.300613829,0.24483753,0.24230396,,,,,,
,,,,,0.30170398,0.245101115,0.246121571,,,,,,
,,,,,0.301512114,0.300711265,0.243069871,,,,,,
,,,,,0.30069933,0.300826529,0.242360519,,,,,,
,,,,,0.300738758,0.247476271,0.242823349,,,,,,
,,,,,0.288411789,0.300711265,0.243719436,,,,,,
,,,,,0.300121051,0.300711265,0.242230464,,,,,,
,,,,,0.300823299,0.287692429,0.243513788,,,,,,
,,,,,0.300554395,0.245732891,0.252117535,,,,,,
,,,,,0.30069933,0.244676098,0.242423991,,,,,,
,,,,,0.300917843,0.244696205,0.242323832,,,,,,
,,,,,0.30069933,0.287694786,0.242323832,,,,,,
,,,,,0.300658548,0.287438859,0.242323832,,,,,,
,,,,,0.30069933,0.246029629,0.242323832,,,,,,
,,,,,0.301023871,0.24598619,0.242338333,,,,,,
,,,,,0.301020151,0.24456557,0.242323832,,,,,,
,,,,,0.300508618,0.246279824,0.242385624,,,,,,
,,,,,0.30069933,0.247519979,0.245581986,,,,,,
,,,,,0.30033599,0.244715537,0.243272493,,,,,,
,,,,,0.299868684,0.248821414,0.24572446,,,,,,
,,,,,0.300721619,0.244742065,0.242500535,,,,,,
,,,,,0.300747599,0.303004392,0.243538368,,,,,,
,,,,,0.300848994,0.297535509,0.243468916,,,,,,
,,,,,0.30069933,0.243360892,0.242198098,,,,,,
,,,,,0.290438144,0.30083718,0.242690274,,,,,,
,,,,,0.300936181,0.315198612,0.243091084,,,,,,
,,,,,0.305499694,0.243360892,0.243217344,,,,,,
,,,,,0.300644329,0.296572903,0.245718111,,,,,,
,,,,,0.301627213,0.314121521,0.242295564,,,,,,
,,,,,0.30069933,0.243360892,0.244813727,,,,,,
,,,,,0.300758358,0.29602275,0.242323832,,,,,,
,,,,,0.3000159,0.258345574,0.242306192,,,,,,
,,,,,0.301096475,0.265295433,0.289261612,,,,,,
,,,,,0.30069933,0.326296677,0.244718843,,,,,,
,,,,,0.30069933,0.261592008,0.246975235,,,,,,
,,,,,0.300557117,0.247465137,0.242363699,,,,,,
,,,,,0.303410643,0.296009761,0.246153463,,,,,,
,,,,,0.301392979,0.243825184,0.245931832,,,,,,
,,,,,0.2994075,0.246039586,0.242536224,,,,,,
,,,,,0.300945346,0.265012052,0.245628605,,,,,,
,,,,,0.30030435,0.258345574,0.245642252,,,,,,
,,,,,0.302058751,0.2434285,0.245642252,,,,,,
,,,,,0.298137577,0.247465137,0.246060032,,,,,,
,,,,,0.299320657,0.300711265,0.245642252,,,,,,
,,,,,0.300650412,0.246970551,0.242365762,,,,,,
,,,,,0.300691226,0.244768417,0.242403686,,,,,,
,,,,,0.30763011,0.244753073,0.242323832,,,,,,
,,,,,0.301574308,0.244949623,0.242818834,,,,,,
,,,,,0.300771375,0.247313235,0.243981877,,,,,,
,,,,,0.30069933,0.244715537,0.242323832,,,,,,
,,,,,0.301181343,0.244715537,0.242323832,,,,,,
,,,,,0.301888117,0.245732891,0.242229963,,,,,,
,,,,,0.287972978,0.245732891,0.259672746,,,,,,
,,,,,0.300620736,0.245851075,0.242514439,,,,,,
,,,,,0.30069933,0.245839449,0.244013299,,,,,,
,,,,,0.300975148,0.245780233,0.243145517,,,,,,
,,,,,0.200766722,0.245635355,0.243418113,,,,,,
,,,,,0.300769142,0.244746892,0.242323832,,,,,,
,,,,,0.300818758,0.248515413,0.242927396,,,,,,
,,,,,0.30069933,0.245732891,0.242731348,,,,,,
,,,,,0.300094504,0.247577224,0.242367418,,,,,,
,,,,,0.302118403,0.244717751,0.242224737,,,,,,
,,,,,0.2000026,0.244773684,0.242073602,,,,,,
,,,,,0.201029393,0.244715537,0.242323832,,,,,,
,,,,,0.293749681,0.244715537,0.242295189,,,,,,
,,,,,0.304931709,0.24588813,0.242653073,,,,,,
,,,,,0.30069933,0.244680925,0.248881475,,,,,,
,,,,,0.300452579,0.247492436,0.243091084,,,,,,
,,,,,0.300318576,0.244734235,0.242478995,,,,,,
,,,,,0.301217629,0.244741512,0.242440454,,,,,,
,,,,,0.30069933,0.304518921,0.243251438,,,,,,
,,,,,0.301650123,0.300440331,0.243753376,,,,,,
,,,,,0.30069933,0.300431577,0.245728988,,,,,,
,,,,,0.30069933,0.314553185,0.242399687,,,,,,
,,,,,0.336277144,0.30082486,0.242323832,,,,,,
,,,,,0.305125436,0.300270832,0.242323832,,,,,,
,,,,,0.298762856,0.301714604,0.243495874,,,,,,
,,,,,0.300533866,0.301010736,0.242407623,,,,,,
,,,,,0.299256909,0.301130166,0.261063773,,,,,,
,,,,,0.30109152,0.302101824,0.242509634,,,,,,
,,,,,0.302472039,0.302553159,0.245642252,,,,,,
,,,,,0.289315874,0.302405011,0.245819216,,,,,,
,,,,,0.30077835,0.330785815,0.242323832,,,,,,
,,,,,0.30122292,0.300041263,0.302474824,,,,,,
,,,,,0.30069933,0.303470411,0.24486884,,,,,,
,,,,,0.300798528,0.288966963,0.242306192,,,,,,
,,,,,0.300829533,0.300711265,0.245123414,,,,,,
,,,,,0.300779905,0.300866551,0.247635649,,,,,,
,,,,,0.300889065,0.301701661,0.242330322,,,,,,
,,,,,0.301150025,0.301641079,0.294547707,,,,,,
,,,,,0.30069933,0.300711265,0.248689412,,,,,,
,,,,,0.30069933,0.300711265,0.245642252,,,,,,
,,,,,0.299368793,0.293850647,0.242886978,,,,,,
,,,,,0.301437708,0.300568652,0.243012004,,,,,,
,,,,,0.3007205,0.300551976,0.245635574,,,,,,
,,,,,0.28834751,0.30050787,0.248550202,,,,,,
,,,,,0.30069933,0.30078835,0.242383418,,,,,,
,,,,,0.30069933,0.287840332,0.242314875,,,,,,
,,,,,0.301406708,0.299469744,0.242323832,,,,,,
,,,,,0.300723408,0.300661662,0.24235279,,,,,,
,,,,,0.299907779,0.298496784,0.246272171,,,,,,
,,,,,0.30487046,0.299438579,0.24268924,,,,,,
,,,,,0.300351049,0.299407517,0.242392679,,,,,,
,,,,,0.301552507,0.300850282,0.242565924,,,,,,
,,,,,0.300984688,0.301641079,0.242204501,,,,,,
,,,,,0.300969349,0.300879281,0.244069371,,,,,,
,,,,,0.298504309,0.288574277,0.245022952,,,,,,
,,,,,0.303476417,0.30089441,0.245642252,,,,,,
,,,,,0.300731532,0.300620645,0.248689412,,,,,,
,,,,,0.295635612,0.301216227,0.246537771,,,,,,
,,,,,0.3007205,0.300246798,0.242348018,,,,,,
,,,,,0.300770998,0.301498404,0.254697963,,,,,,
,,,,,0.302135976,0.301452805,0.242323832,,,,,,
,,,,,0.300094504,0.29857677,0.245535639,,,,,,
,,,,,0.301526259,0.305009387,0.243729986,,,,,,
,,,,,0.30069933,0.288643544,0.242349244,,,,,,
,,,,,0.299297497,0.300711265,0.24235436,,,,,,
,,,,,0.301174094,0.300645622,0.246987624,,,,,,
,,,,,0.300773712,0.299982832,0.245642252,,,,,,
,,,,,0.317315005,0.300818893,0.242459809,,,,,,
,,,,,0.301177333,0.300732115,0.244517741,,,,,,
,,,,,0.300523352,0.300976665,0.242419991,,,,,,
,,,,,0.300984688,0.300711265,0.24231721,,,,,,
,,,,,0.301914944,0.29989776,0.250582274,,,,,,
,,,,,0.301050673,0.298315066,0.244129949,,,,,,
,,,,,0.20220213,0.300893082,0.289457361,,,,,,
,,,,,0.30069933,0.300493869,0.292078825,,,,,,
,,,,,0.301442638,0.30093499,0.244555237,,,,,,
,,,,,0.297410249,0.300711265,0.244801797,,,,,,
,,,,,0.30139242,0.304773761,0.219941271,,,,,,
,,,,,0.300328259,0.290319102,0.245683299,,,,,,
