2020-Jan-Mar,2020-Apr-Jun,2020-Jul-Sep,2020-Oct-Dec,2021-Jan-Mar,2021-Apr-Jun,2021-Jul-Sep,2021-Oct-Dec,2022-Jan-Mar,2022-Apr-Jun,2022-Jul-Sep,2022-Oct-Dec,2023-Jan-Mar,2023-Apr-Jun
,,,,,0.300573299,0.298486137,0.243058551,,,,,,
,,,,,0.288364758,0.299486624,0.240424069,,,,,,
,,,,,0.301048855,0.300207186,0.242367928,,,,,,
,,,,,0.30069933,0.300945148,0.242961431,,,,,,
,,,,,0.288208407,0.301318128,0.24486884,,,,,,
,,,,,0.300153457,0.298084363,0.246999955,,,,,,
,,,,,0.300839771,0.300563426,0.242368482,,,,,,
,,,,,0.300605063,0.300815415,0.289340784,,,,,,
,,,,,0.300956568,0.300706075,0.246552963,,,,,,
,,,,,0.301494581,0.288486714,0.242450628,,,,,,
,,,,,0.300331937,0.301342053,0.242586619,,,,,,
,,,,,0.30069933,0.301657737,0.242366634,,,,,,
,,,,,0.289193322,0.247532025,0.245557091,,,,,,
,,,,,0.299852684,0.287885899,0.246263195,,,,,,
,,,,,0.298701365,0.287988213,0.24029969,,,,,,
,,,,,0.30095545,0.288483379,0.245085959,,,,,,
,,,,,0.301566969,0.318581964,0.247062528,,,,,,
,,,,,0.301399595,0.245682881,0.245764271,,,,,,
,,,,,0.300482847,0.287812747,0.253549023,,,,,,
,,,,,0.301020454,0.293336716,0.246330971,,,,,,
,,,,,0.289606883,0.293357753,0.242942872,,,,,,
,,,,,0.301301775,0.303661609,0.242291028,,,,,,
,,,,,0.301045065,0.293573422,0.242286359,,,,,,
,,,,,0.301111849,0.301797529,0.242483451,,,,,,
,,,,,0.300428858,0.245626374,0.242505187,,,,,,
,,,,,0.305828462,0.24646367,0.243235917,,,,,,
,,,,,0.30069933,0.244565665,0.243098333,,,,,,
,,,,,0.300710668,0.244715537,0.243217344,,,,,,
,,,,,0.301356182,0.301436083,0.213243448,,,,,,
,,,,,0.29917959,0.287744985,0.213413798,,,,,,
,,,,,0.300586517,0.29930681,0.245493673,,,,,,
,,,,,0.299632204,0.300796168,0.21626537,,,,,,
,,,,,0.30033599,0.29857677,0.242392679,,,,,,
,,,,,0.300587627,0.300784005,0.24230664,,,,,,
,,,,,0.301672775,0.245005791,0.25958532,,,,,,
,,,,,0.300219538,0.244715537,0.243925373,,,,,,
,,,,,0.3123678,0.244715537,0.242312445,,,,,,
,,,,,0.30069933,0.258040301,0.243929689,,,,,,
,,,,,0.301464604,0.300739591,0.291860839,,,,,,
,,,,,0.306736858,0.29746404,0.243217344,,,,,,
,,,,,0.306822387,0.300163077,0.295563558,,,,,,
,,,,,0.30069933,0.301140371,0.242357844,,,,,,
,,,,,0.300403564,0.300797198,0.245091785,,,,,,
,,,,,0.30069933,0.300002804,0.242085745,,,,,,
,,,,,0.299954751,0.300711265,0.242323832,,,,,,
,,,,,0.294051762,0.302183761,0.242500641,,,,,,
,,,,,0.30069933,0.287744985,0.245656508,,,,,,
,,,,,0.301126972,0.300711265,0.245388667,,,,,,
,,,,,0.300681804,0.300711265,0.242570274,,,,,,
,,,,,0.300530576,0.302784627,0.245565408,,,,,,
,,,,,0.30069933,0.300298751,0.242323832,,,,,,
,,,,,0.300763978,0.300711265,0.242323832,,,,,,
,,,,,0.300947359,0.300711265,0.243156268,,,,,,
,,,,,0.300780089,0.301536838,0.242323832,,,,,,
,,,,,0.30069933,0.301453612,0.242323832,,,,,,
,,,,,0.30069933,0.299148823,0.242323832,,,,,,
,,,,,0.296869942,0.30215076,0.242439785,,,,,,
,,,,,0.300238598,0.300744632,0.245673451,,,,,,
,,,,,0.30069933,0.301133612,0.246203427,,,,,,
,,,,,0.30069933,0.300716291,0.246014,,,,,,
,,,,,0.301708025,0.300275435,0.242880691,,,,,,
,,,,,0.300862144,0.29857677,0.240682535,,,,,,
,,,,,0.301233345,0.30030119,0.303004528,,,,,,
,,,,,0.298851814,0.300756663,0.247226964,,,,,,
,,,,,0.30069933,0.300754979,0.245642252,,,,,,
,,,,,0.200939052,0.300557599,0.243522656,,,,,,
,,,,,0.200984852,0.301474552,0.245648282,,,,,,
,,,,,0.301840587,0.307144764,0.245864328,,,,,,
,,,,,0.300941696,0.287460903,0.245642252,,,,,,
,,,,,0.292402247,0.300711265,0.245862985,,,,,,
,,,,,0.30069933,0.300711265,0.289261612,,,,,,
,,,,,0.302185056,0.301062689,0.245642252,,,,,,
,,,,,0.300291927,0.301086891,0.245343686,,,,,,
,,,,,0.30225096,0.301555511,0.245813387,,,,,,
,,,,,0.313179908,0.29857677,0.262629881,,,,,,
,,,,,0.300708949,0.298754838,0.248887996,,,,,,
,,,,,0.295890869,0.301216227,0.242420812,,,,,,
,,,,,0.300552135,0.300974572,0.242247329,,,,,,
,,,,,0.296606048,0.300711265,0.246861215,,,,,,
,,,,,0.300656513,0.301088825,0.245765238,,,,,,
,,,,,0.300641571,0.301383434,0.248270194,,,,,,
,,,,,0.298393061,0.301103194,0.242416921,,,,,,
,,,,,0.299778269,0.300711265,0.242466635,,,,,,
,,,,,0.300514803,0.300820801,0.242861723,,,,,,
,,,,,0.299859106,0.295463142,0.242535666,,,,,,
,,,,,0.302322044,0.287706272,0.242353882,,,,,,
,,,,,0.300924278,0.293575091,0.246665921,,,,,,
,,,,,0.299985018,0.293162786,0.243200067,,,,,,
,,,,,0.300837434,0.293108493,0.242245552,,,,,,
,,,,,0.30069933,0.300965245,0.247364594,,,,,,
,,,,,0.298260706,0.303469725,0.246665921,,,,,,
,,,,,0.300452579,0.30102404,0.243254482,,,,,,
,,,,,0.301542221,0.29284277,0.243349336,,,,,,
,,,,,0.300627116,0.301863539,0.242434893,,,,,,
,,,,,0.288281534,0.300711265,0.214208513,,,,,,
,,,,,0.288409131,0.299958376,0.246754018,,,,,,
,,,,,0.300862189,0.287744985,0.242405493,,,,,,
,,,,,0.30095566,0.300526478,0.243050326,,,,,,
,,,,,0.301854478,0.301237925,0.217446087,,,,,,
,,,,,0.300918524,0.287809764,0.243872553,,,,,,
,,,,,0.28834751,0.300506502,0.244991934,,,,,,
,,,,,0.301108194,0.308957797,0.242323832,,,,,,
,,,,,0.301223981,0.300711265,0.2421607,,,,,,
,,,,,0.300472906,0.300902382,0.245361791,,,,,,
,,,,,0.30057574,0.300787798,0.242360042,,,,,,
,,,,,0.30069933,0.287415777,0.242279991,,,,,,
,,,,,0.300210754,0.300978279,0.248689412,,,,,,
,,,,,0.301193754,0.300404574,0.243768856,,,,,,
,,,,,0.300838429,0.287674736,0.246134433,,,,,,
,,,,,0.30069933,0.300711265,0.242161958,,,,,,
,,,,,0.300940805,0.304974581,0.249122162,,,,,,
,,,,,0.300670642,0.300856979,0.244929701,,,,,,
,,,,,0.300372487,0.301351447,0.244865464,,,,,,
,,,,,0.300366375,0.300711265,0.242496274,,,,,,
,,,,,0.300679636,0.303737683,0.242323832,,,,,,
,,,,,0.306822387,0.287662206,0.245504915,,,,,,
,,,,,0.302551152,0.304371777,0.217443263,,,,,,
,,,,,0.30069933,0.306437503,0.242321225,,,,,,
,,,,,0.288349135,0.300710232,0.242323832,,,,,,
,,,,,0.30069933,0.288159942,0.21626537,,,,,,
,,,,,0.300199119,0.298665778,0.243269907,,,,,,
,,,,,0.302422719,0.288100709,0.248015437,,,,,,
,,,,,0.299996585,0.300668726,0.243270981,,,,,,
,,,,,0.301481464,0.287744985,0.212594402,,,,,,
,,,,,0.300381066,0.301210763,0.242206343,,,,,,
,,,,,0.300461521,0.301740959,0.243069712,,,,,,
,,,,,0.300720096,0.300711265,0.243981877,,,,,,
,,,,,0.300863407,0.298628296,0.243853542,,,,,,
,,,,,0.300117519,0.301318128,0.242323832,,,,,,
,,,,,0.30069933,0.297401863,0.243698382,,,,,,
,,,,,0.30069933,0.301712848,0.250815667,,,,,,
,,,,,0.300686439,0.287547832,0.246060032,,,,,,
,,,,,0.305587351,0.300688183,0.243140952,,,,,,
,,,,,0.306506282,0.300682823,0.243217344,,,,,,
,,,,,0.300761561,0.287744985,0.242268789,,,,,,
,,,,,0.300481783,0.300711265,0.242354511,,,,,,
,,,,,0.301554974,0.300363569,0.251611115,,,,,,
,,,,,0.307038213,0.301992354,0.242645258,,,,,,
,,,,,0.300686439,0.301195079,0.246013796,,,,,,
,,,,,0.305901041,0.301536785,0.2426345,,,,,,
,,,,,0.300711132,0.301115126,0.245642252,,,,,,
,,,,,0.29816657,0.301172166,0.242323832,,,,,,
,,,,,0.302661711,0.300935914,0.247633128,,,,,,
,,,,,0.300310446,0.301765197,0.245080523,,,,,,
,,,,,0.300895108,0.299409294,0.242474143,,,,,,
,,,,,0.300876062,0.300480725,0.242395742,,,,,,
,,,,,0.300737005,0.300402966,0.245868164,,,,,,
,,,,,0.301882945,0.301259382,0.24567893,,,,,,
,,,,,0.301997349,0.301644312,0.244933101,,,,,,
,,,,,0.30021793,0.293357753,0.243085039,,,,,,
,,,,,0.30080666,0.301641079,0.241932088,,,,,,
,,,,,0.300895098,0.303865024,0.244752337,,,,,,
,,,,,0.300838014,0.288088739,0.246150137,,,,,,
,,,,,0.300910416,0.287874007,0.241833024,,,,,,
,,,,,0.302032383,0.298896505,0.245611502,,,,,,
,,,,,0.301502315,0.319067597,0.245656186,,,,,,
,,,,,0.244686606,0.290415594,0.242360519,,,,,,
,,,,,0.297738777,0.307144764,0.245642252,,,,,,
,,,,,0.301461533,0.301058613,0.243915975,,,,,,
,,,,,0.30069933,0.301243515,0.245642252,,,,,,
,,,,,0.299997879,0.300932245,0.245666882,,,,,,
,,,,,0.302549843,0.300733743,0.242825406,,,,,,
,,,,,0.301019062,0.301139129,0.248742636,,,,,,
,,,,,0.301101524,0.30076385,0.242273589,,,,,,
,,,,,0.301913111,0.291360566,0.242352768,,,,,,
,,,,,0.300097873,0.300907136,0.245615731,,,,,,
,,,,,0.296048608,0.301303902,0.24245892,,,,,,
,,,,,0.30069933,0.299909022,0.246961237,,,,,,
,,,,,0.302551152,0.300711265,0.245642252,,,,,,
,,,,,0.297541774,0.301351447,0.306989423,,,,,,
,,,,,0.301854026,0.300711265,0.242433714,,,,,,
,,,,,0.343885236,0.300781782,0.245700295,,,,,,
,,,,,0.301018755,0.300167838,0.246344732,,,,,,
,,,,,0.301018755,0.300717242,0.242577179,,,,,,
,,,,,0.301131873,0.301140257,0.243217344,,,,,,
,,,,,0.305332965,0.298188684,0.242323832,,,,,,
,,,,,0.30069933,0.300570276,0.24222798,,,,,,
,,,,,0.344799568,0.30054843,0.242391734,,,,,,
,,,,,0.300851757,0.297401863,0.246090284,,,,,,
,,,,,0.34476931,0.300800095,0.245902861,,,,,,
,,,,,0.301014618,0.301383207,0.245627409,,,,,,
,,,,,0.30697713,0.301579536,0.242282622,,,,,,
,,,,,0.302356775,0.300920137,0.243076521,,,,,,
,,,,,0.200849372,0.300711265,0.248953092,,,,,,
,,,,,0.300964217,0.300711265,0.24567738,,,,,,
,,,,,0.299226531,0.300775633,0.246564478,,,,,,
,,,,,0.220052283,0.300633891,0.242323832,,,,,,
,,,,,0.308986628,0.300725536,0.242215579,,,,,,
,,,,,0.301365702,0.29736194,0.249366973,,,,,,
,,,,,0.302154783,0.287798755,0.245586524,,,,,,
,,,,,0.338457683,0.30199885,0.24917384,,,,,,
,,,,,0.21992914,0.297401863,0.242504923,,,,,,
,,,,,0.207292338,0.296569613,0.245642252,,,,,,
,,,,,,0.304079505,0.246864385,,,,,,
,,,,,,0.29945628,0.246530557,,,,,,
,,,,,,0.301515903,0.253293942,,,,,,
,,,,,,0.300711265,0.24228721,,,,,,
,,,,,,0.301258616,0.247174539,,,,,,
,,,,,,0.318176252,0.246795111,,,,,,
,,,,,,0.245133246,0.246111939,,,,,,
,,,,,,0.247388859,0.24236884,,,,,,
,,,,,,0.246109769,0.203527168,,,,,,
,,,,,,0.288643544,0.242323832,,,,,,
,,,,,,0.287771457,0.245642252,,,,,,
,,,,,,0.245936653,0.242323832,,,,,,
,,,,,,0.244715537,0.243222965,,,,,,
,,,,,,0.244654693,0.242323832,,,,,,
,,,,,,0.244676098,0.245653908,,,,,,
,,,,,,0.244755299,0.248689412,,,,,,
,,,,,,0.287824087,0.243217344,,,,,,
,,,,,,0.301877935,0.245752218,,,,,,
,,,,,,0.287224694,0.254455921,,,,,,
,,,,,,0.300637766,0.242336287,,,,,,
,,,,,,0.30026231,0.242682997,,,,,,
,,,,,,0.300963703,0.245731358,,,,,,
,,,,,,0.300388553,0.242843125,,,,,,
,,,,,,0.244674546,0.243570611,,,,,,
,,,,,,0.244633612,0.243743127,,,,,,
,,,,,,0.245804848,0.242834296,,,,,,
,,,,,,0.245275381,0.246665921,,,,,,
,,,,,,0.245171196,0.244936933,,,,,,
,,,,,,0.300711265,0.245779324,,,,,,
,,,,,,0.246615547,0.243435039,,,,,,
,,,,,,0.301780941,0.242500556,,,,,,
,,,,,,0.245001991,0.245734493,,,,,,
,,,,,,0.288226749,0.245289653,,,,,,
,,,,,,0.287503912,0.242369005,,,,,,
,,,,,,0.245546727,0.242323832,,,,,,
,,,,,,0.287939838,0.246733076,,,,,,
,,,,,,0.249474207,0.243387494,,,,,,
,,,,,,0.244715537,0.242161958,,,,,,
,,,,,,0.24742969,0.246808523,,,,,,
,,,,,,0.244715537,0.246907764,,,,,,
,,,,,,0.298292233,0.248937284,,,,,,
,,,,,,0.244619723,0.244101439,,,,,,
,,,,,,0.244845493,0.242215579,,,,,,
,,,,,,0.245104114,0.242332117,,,,,,
,,,,,,0.247511619,0.245184791,,,,,,
,,,,,,0.244715537,0.245689883,,,,,,
,,,,,,0.244790341,0.24672223,,,,,,
,,,,,,0.247862044,0.245686405,,,,,,
,,,,,,0.247465137,0.245642252,,,,,,
,,,,,,0.245284845,0.245642252,,,,,,
,,,,,,0.289075343,0.245527204,,,,,,
,,,,,,0.311551692,0.245642252,,,,,,
,,,,,,0.29857677,0.245836755,,,,,,
,,,,,,0.245732891,0.243419864,,,,,,
,,,,,,0.245229953,0.2437905,,,,,,
,,,,,,0.244843451,0.24234262,,,,,,
,,,,,,0.250811733,0.245629453,,,,,,
,,,,,,0.244715537,0.2457016,,,,,,
,,,,,,0.247322868,0.245642252,,,,,,
,,,,,,0.244725525,0.247892165,,,,,,
,,,,,,0.244812751,0.24701512,,,,,,
,,,,,,0.244831916,0.245591732,,,,,,
,,,,,,0.30104336,0.248749189,,,,,,
,,,,,,0.300353435,0.242268377,,,,,,
,,,,,,0.287597371,0.245731582,,,,,,
,,,,,,0.244691394,0.242447276,,,,,,
,,,,,,0.305278258,0.244905999,,,,,,
,,,,,,0.29815908,0.242515762,,,,,,
,,,,,,0.287198366,0.243139894,,,,,,
,,,,,,0.244711516,0.242332117,,,,,,
,,,,,,0.298866227,0.243262348,,,,,,
,,,,,,0.287744985,0.248279596,,,,,,
,,,,,,0.287744985,0.249224336,,,,,,
,,,,,,0.244742149,0.246040639,,,,,,
,,,,,,0.244878017,0.245699232,,,,,,
,,,,,,0.244913378,0.24606164,,,,,,
,,,,,,0.247465137,0.245642252,,,,,,
,,,,,,0.247912228,0.242485184,,,,,,
,,,,,,0.245022886,0.245544503,,,,,,
,,,,,,0.30116145,0.243569215,,,,,,
,,,,,,0.300912283,0.243272493,,,,,,
,,,,,,0.244676098,0.245708383,,,,,,
,,,,,,0.244618301,0.245642252,,,,,,
,,,,,,0.244715537,0.242490334,,,,,,
,,,,,,0.299167381,0.245583449,,,,,,
,,,,,,0.248481946,0.250249482,,,,,,
,,,,,,0.27233825,0.242450668,,,,,,
,,,,,,0.245687262,0.244030346,,,,,,
,,,,,,0.277916082,0.24252561,,,,,,
,,,,,,0.244873078,0.246694427,,,,,,
,,,,,,0.221356454,0.242255329,,,,,,
,,,,,,0.21890131,0.244426746,,,,,,
,,,,,,0.287744985,0.242381413,,,,,,
,,,,,,0.247685628,0.243002968,,,,,,
,,,,,,0.244671921,0.246246757,,,,,,
,,,,,,0.301278623,0.242890885,,,,,,
,,,,,,0.244676098,0.243412544,,,,,,
,,,,,,0.24514481,0.242961431,,,,,,
,,,,,,0.24465568,0.242384308,,,,,,
,,,,,,0.244701462,0.245642252,,,,,,
,,,,,,0.247465137,0.245613101,,,,,,
,,,,,,0.247933998,0.242201532,,,,,,
,,,,,,0.244715537,0.243297144,,,,,,
,,,,,,0.247555526,0.251938908,,,,,,
,,,,,,0.245006515,0.243621114,,,,,,
,,,,,,0.244699333,0.242285326,,,,,,
,,,,,,0.244715537,0.242336597,,,,,,
,,,,,,0.244715537,0.242751347,,,,,,
,,,,,,0.244715537,0.243944016,,,,,,
,,,,,,0.247465137,0.24539653,,,,,,
,,,,,,0.245477783,0.245583449,,,,,,
,,,,,,0.247465137,0.245757669,,,,,,
,,,,,,0.247842199,0.244906784,,,,,,
,,,,,,0.247465137,0.246403844,,,,,,
,,,,,,0.247801749,0.242323832,,,,,,
,,,,,,0.24579937,0.246309413,,,,,,
,,,,,,0.244715537,0.245671458,,,,,,
,,,,,,0.245466445,0.242499769,,,,,,
,,,,,,0.245275381,0.2467398,,,,,,
,,,,,,0.244371108,0.245156066,,,,,,
,,,,,,0.24494255,0.243091084,,,,,,
,,,,,,0.24475545,0.243538368,,,,,,
,,,,,,0.24447208,0.288990227,,,,,,
,,,,,,0.244715537,0.242323832,,,,,,
,,,,,,0.247465137,0.245655041,,,,,,
,,,,,,0.244666688,0.242433847,,,,,,
,,,,,,0.244715537,0.242323832,,,,,,
,,,,,,0.244777499,0.242208484,,,,,,
,,,,,,0.244565665,0.242011254,,,,,,
,,,,,,0.244827358,0.242165128,,,,,,
,,,,,,0.24552512,0.244032303,,,,,,
,,,,,,0.244724249,0.242349296,,,,,,
,,,,,,0.24522154,0.245662629,,,,,,
,,,,,,0.244676098,0.245314475,,,,,,
,,,,,,0.245095761,0.246075113,,,,,,
,,,,,,0.244715537,0.242367043,,,,,,
,,,,,,0.244715537,0.24621708,,,,,,
,,,,,,0.244715537,0.242459566,,,,,,
,,,,,,0.244768027,0.246749807,,,,,,
,,,,,,0.245641308,0.245868164,,,,,,
,,,,,,0.244942864,0.245774532,,,,,,
,,,,,,0.244797596,0.243989245,,,,,,
,,,,,,0.244872594,0.24415953,,,,,,
,,,,,,0.251025711,0.253238312,,,,,,
,,,,,,0.244711516,0.245416042,,,,,,
,,,,,,0.244715537,0.243232877,,,,,,
,,,,,,0.250790865,0.299702413,,,,,,
,,,,,,0.244715537,0.302584336,,,,,,
,,,,,,0.24811985,0.245252954,,,,,,
,,,,,,0.246175732,0.242204501,,,,,,
,,,,,,0.246474958,0.242326658,,,,,,
,,,,,,0.245189317,0.251502608,,,,,,
,,,,,,0.245507583,0.243091084,,,,,,
,,,,,,0.247504939,0.246996081,,,,,,
,,,,,,0.244665887,0.24597842,,,,,,
,,,,,,0.244549703,0.247144649,,,,,,
,,,,,,0.247473219,0.242552839,,,,,,
,,,,,,0.244842127,0.243217344,,,,,,
,,,,,,0.245177791,0.246665921,,,,,,
,,,,,,0.24817373,0.307634147,,,,,,
,,,,,,0.288496603,0.287702198,,,,,,
,,,,,,0.289064361,0.246665921,,,,,,
,,,,,,0.250672764,0.246876203,,,,,,
,,,,,,0.244715537,0.242714114,,,,,,
,,,,,,0.244790056,0.304374983,,,,,,
,,,,,,0.244715537,0.302159732,,,,,,
,,,,,,0.244779488,0.250530563,,,,,,
,,,,,,0.250484687,0.248771318,,,,,,
,,,,,,0.245718633,0.243391044,,,,,,
,,,,,,0.245194087,0.242300343,,,,,,
,,,,,,0.245927228,0.250249482,,,,,,
,,,,,,0.244812751,0.2432765,,,,,,
,,,,,,0.247743477,0.242387396,,,,,,
,,,,,,0.244880056,0.242395952,,,,,,
,,,,,,0.244715537,0.249371353,,,,,,
,,,,,,0.244883537,0.250815667,,,,,,
,,,,,,0.244715537,0.243269907,,,,,,
,,,,,,0.244769207,0.249214372,,,,,,
,,,,,,0.244717674,0.244718843,,,,,,
,,,,,,0.242506199,0.251611115,,,,,,
,,,,,,0.245561755,0.245242554,,,,,,
,,,,,,0.249363565,0.246706715,,,,,,
,,,,,,0.244792443,0.246665921,,,,,,
,,,,,,0.24603531,0.24567738,,,,,,
,,,,,,0.244715537,0.245248295,,,,,,
,,,,,,0.244756262,0.243477584,,,,,,
,,,,,,0.247465137,0.2456699,,,,,,
,,,,,,0.244733301,0.263194072,,,,,,
,,,,,,0.24572557,0.249295119,,,,,,
,,,,,,0.245448132,0.247571075,,,,,,
,,,,,,0.246016789,0.250068575,,,,,,
,,,,,,0.245178481,0.246659145,,,,,,
,,,,,,0.246996321,0.245638098,,,,,,
,,,,,,0.252417626,0.287608108,,,,,,
,,,,,,0.244666331,0.246700469,,,,,,
,,,,,,0.244715537,0.245642252,,,,,,
,,,,,,0.247647143,0.281754538,,,,,,
,,,,,,0.247519212,0.246879703,,,,,,
,,,,,,0.247602129,0.256194282,,,,,,
,,,,,,0.247611819,0.288765412,,,,,,
,,,,,,0.247465137,0.289050955,,,,,,
,,,,,,0.252362458,0.265138094,,,,,,
,,,,,,0.250242984,0.248478911,,,,,,
,,,,,,0.244622405,0.26433278,,,,,,
,,,,,,0.248043628,0.242600292,,,,,,
,,,,,,0.247302841,0.242885037,,,,,,
,,,,,,0.21865635,0.245642252,,,,,,
,,,,,,0.244610054,0.243220193,,,,,,
,,,,,,0.244758781,0.245714214,,,,,,
,,,,,,0.24475968,0.242323832,,,,,,
,,,,,,0.244715537,0.29230326,,,,,,
,,,,,,0.244715537,0.243219318,,,,,,
,,,,,,0.244715537,0.242373651,,,,,,
,,,,,,0.244772833,0.24415032,,,,,,
,,,,,,0.244715537,0.242323832,,,,,,
,,,,,,0.244523704,0.242323832,,,,,,
,,,,,,0.212122068,0.246344117,,,,,,
,,,,,,0.244978128,0.246213874,,,,,,
,,,,,,0.244851251,0.247871174,,,,,,
,,,,,,0.244715537,0.302114366,,,,,,
,,,,,,0.244715537,0.242400153,,,,,,
,,,,,,0.244703007,0.3079025,,,,,,
,,,,,,0.245538065,0.242652587,,,,,,
,,,,,,0.246992581,0.247185321,,,,,,
,,,,,,0.244758371,0.242901423,,,,,,
,,,,,,0.244711875,0.243091084,,,,,,
,,,,,,0.247465137,0.24879622,,,,,,
,,,,,,0.244938494,0.242598189,,,,,,
,,,,,,0.247541219,0.242338333,,,,,,
,,,,,,0.24533715,0.243915696,,,,,,
,,,,,,0.24478649,0.21626537,,,,,,
,,,,,,0.244715537,0.242323832,,,,,,
,,,,,,0.246436272,0.261794996,,,,,,
,,,,,,0.300821776,0.243217344,,,,,,
,,,,,,0.292208166,0.243144254,,,,,,
,,,,,,0.244794661,0.242853863,,,,,,
,,,,,,0.244517694,0.242353569,,,,,,
,,,,,,0.244796402,0.244014645,,,,,,
,,,,,,0.257158955,0.245642252,,,,,,
,,,,,,0.293357753,0.244852667,,,,,,
,,,,,,0.250672764,0.245609335,,,,,,
,,,,,,0.246589385,0.307286368,,,,,,
,,,,,,0.245732891,0.24499865,,,,,,
,,,,,,0.248656196,0.246946335,,,,,,
,,,,,,0.246285258,0.244996425,,,,,,
,,,,,,0.260329759,0.246651977,,,,,,
,,,,,,0.245732891,0.244504898,,,,,,
,,,,,,0.248515413,0.307603881,,,,,,
,,,,,,0.245626374,0.242316989,,,,,,
,,,,,,0.244725666,0.242228322,,,,,,
,,,,,,0.300981098,0.24272108,,,,,,
,,,,,,0.287603405,0.242204501,,,,,,
,,,,,,0.244743598,0.242559888,,,,,,
,,,,,,0.287694786,0.307653658,,,,,,
,,,,,,0.300949689,0.243217344,,,,,,
,,,,,,0.244723967,0.242263226,,,,,,
,,,,,,0.249255763,0.24239039,,,,,,
,,,,,,0.245732891,0.243775924,,,,,,
,,,,,,0.245713241,0.243091084,,,,,,
,,,,,,0.245947277,0.242323832,,,,,,
,,,,,,0.245748243,0.242323832,,,,,,
,,,,,,0.244770889,0.242204501,,,,,,
,,,,,,0.244655531,0.246633869,,,,,,
,,,,,,0.244723967,0.243217344,,,,,,
,,,,,,0.244961507,0.243007287,,,,,,
,,,,,,0.244715537,0.245070578,,,,,,
,,,,,,0.244775105,0.245899815,,,,,,
,,,,,,0.244715537,0.242378271,,,,,,
,,,,,,0.244607556,0.242187226,,,,,,
,,,,,,0.244328966,0.242204501,,,,,,
,,,,,,0.245732891,0.245581402,,,,,,
,,,,,,0.24916671,,,,,,,
,,,,,,0.244720602,,,,,,,
,,,,,,0.25130496,,,,,,,
,,,,,,0.247878869,,,,,,,
,,,,,,0.24472913,,,,,,,
,,,,,,0.287741821,,,,,,,
,,,,,,0.287698839,,,,,,,
,,,,,,0.247645562,,,,,,,
,,,,,,0.247476271,,,,,,,
,,,,,,0.24460715,,,,,,,
,,,,,,0.245728211,,,,,,,
,,,,,,0.246078085,,,,,,,
,,,,,,0.245422271,,,,,,,
,,,,,,0.247947807,,,,,,,
,,,,,,0.244715537,,,,,,,
,,,,,,0.247429253,,,,,,,
,,,,,,0.244780695,,,,,,,
,,,,,,0.248089677,,,,,,,
,,,,,,0.2474431,,,,,,,
,,,,,,0.296151611,,,,,,,
,,,,,,0.248310062,,,,,,,
,,,,,,0.250673035,,,,,,,
,,,,,,0.244748192,,,,,,,
,,,,,,0.244800529,,,,,,,
,,,,,,0.248990632,,,,,,,
,,,,,,0.247689389,,,,,,,
,,,,,,0.247465137,,,,,,,
,,,,,,0.245455981,,,,,,,
,,,,,,0.245843924,,,,,,,
,,,,,,0.287874007,,,,,,,
,,,,,,0.300650327,,,,,,,
,,,,,,0.197819461,,,,,,,
,,,,,,0.245815643,,,,,,,
,,,,,,0.245758503,,,,,,,
,,,,,,0.244976402,,,,,,,
,,,,,,0.245697604,,,,,,,
,,,,,,0.244698327,,,,,,,
,,,,,,0.244855225,,,,,,,
,,,,,,0.244676098,,,,,,,
,,,,,,0.247652272,,,,,,,
,,,,,,0.29308924,,,,,,,
,,,,,,0.247185719,,,,,,,
,,,,,,0.304163679,,,,,,,
,,,,,,0.277557119,,,,,,,
,,,,,,0.307125392,,,,,,,
,,,,,,0.297886843,,,,,,,
,,,,,,0.247912228,,,,,,,
,,,,,,0.300632631,,,,,,,
,,,,,,0.300970242,,,,,,,
,,,,,,0.336239161,,,,,,,
,,,,,,0.300711265,,,,,,,
,,,,,,0.300247928,,,,,,,
,,,,,,0.336991604,,,,,,,
,,,,,,0.335771035,,,,,,,
,,,,,,0.297886843,,,,,,,
,,,,,,0.300594479,,,,,,,
,,,,,,0.300707512,,,,,,,
,,,,,,0.300711265,,,,,,,
,,,,,,0.259337035,,,,,,,
,,,,,,0.300711265,,,,,,,
,,,,,,0.30092002,,,,,,,
,,,,,,0.244760031,,,,,,,
,,,,,,0.305031688,,,,,,,
,,,,,,0.245646503,,,,,,,
